frame,timestamp,stroke,confidence
265,8.833333333333334,Forehand,0.76
266,8.866666666666667,Forehand,0.72
267,8.9,Forehand,0.6
268,8.933333333333334,Forehand,0.89
269,8.966666666666667,Forehand,0.83
270,9.0,Forehand,0.69
271,9.033333333333333,Neutral,0.87
272,9.066666666666666,Neutral,0.63
273,9.1,Neutral,0.71
274,9.133333333333333,Neutral,0.88
275,9.166666666666666,Neutral,0.9
276,9.2,Neutral,0.76
277,9.233333333333333,Neutral,0.78
278,9.266666666666667,Neutral,0.94
279,9.3,Neutral,0.86
280,9.333333333333334,Neutral,0.73
281,9.366666666666667,Neutral,0.76
282,9.4,Backhand,0.48
283,9.433333333333334,Backhand,0.62
284,9.466666666666667,Backhand,0.89
285,9.5,Backhand,0.91
286,9.533333333333333,Backhand,0.9
287,9.566666666666666,Backhand,0.97
288,9.6,Backhand,0.93
289,9.633333333333333,Backhand,0.91
290,9.666666666666666,Backhand,0.94
291,9.7,Backhand,0.93
292,9.733333333333333,Backhand,0.92
293,9.766666666666667,Backhand,0.95
294,9.8,Backhand,0.93
295,9.833333333333334,Backhand,0.8
296,9.866666666666667,Backhand,0.93
297,9.9,Backhand,0.85
298,9.933333333333334,Backhand,0.78
299,9.966666666666667,Backhand,0.79
300,10.0,Backhand,0.84
301,10.033333333333333,Backhand,0.88
302,10.066666666666666,Backhand,0.85
303,10.1,Backhand,0.86
304,10.133333333333333,Backhand,0.64
305,10.166666666666666,Backhand,0.59
306,10.2,Backhand,0.59
307,10.233333333333333,Backhand,0.65
308,10.266666666666667,Backhand,0.82
309,10.3,Backhand,0.78
310,10.333333333333334,Backhand,0.77
311,10.366666666666667,Backhand,0.75
312,10.4,Neutral,0.73
313,10.433333333333334,Neutral,0.94
314,10.466666666666667,Neutral,0.95
315,10.5,Neutral,0.96
316,10.533333333333333,Neutral,0.95
317,10.566666666666666,Neutral,0.95
318,10.6,Neutral,0.94
319,10.633333333333333,Neutral,0.92
320,10.666666666666666,Neutral,0.72
321,10.7,Neutral,0.67
322,10.733333333333333,Neutral,0.78
323,10.766666666666667,Neutral,0.72
324,10.8,Neutral,0.88
325,10.833333333333334,Neutral,0.86
326,10.866666666666667,Neutral,0.54
327,10.9,Neutral,0.67
328,10.933333333333334,Neutral,0.82
329,10.966666666666667,Neutral,0.64
330,11.0,Neutral,0.56
331,11.033333333333333,Neutral,0.88
332,11.066666666666666,Neutral,0.94
333,11.1,Neutral,0.94
334,11.133333333333333,Neutral,0.91
335,11.166666666666666,Neutral,0.9
336,11.2,Neutral,0.86
337,11.233333333333333,Neutral,0.8
338,11.266666666666667,Neutral,0.67
339,11.3,Neutral,0.66
340,11.333333333333334,Neutral,0.9
341,11.366666666666667,Neutral,0.95
342,11.4,Neutral,0.98
343,11.433333333333334,Neutral,0.98
344,11.466666666666667,Neutral,0.95
345,11.5,Neutral,0.91
346,11.533333333333333,Neutral,0.94
347,11.566666666666666,Neutral,0.93
348,11.6,Neutral,0.89
349,11.633333333333333,Neutral,0.87
350,11.666666666666666,Neutral,0.9
351,11.7,Neutral,0.78
352,11.733333333333333,Neutral,0.91
353,11.766666666666667,Neutral,0.83
354,11.8,Neutral,0.95
355,11.833333333333334,Neutral,0.91
356,11.866666666666667,Neutral,0.96
357,11.9,Neutral,0.98
358,11.933333333333334,Neutral,0.97
359,11.966666666666667,Neutral,0.94
360,12.0,Neutral,0.94
361,12.033333333333333,Neutral,0.94
362,12.066666666666666,Neutral,0.94
363,12.1,Neutral,0.96
364,12.133333333333333,Neutral,0.95
365,12.166666666666666,Neutral,0.94
366,12.2,Neutral,0.96
367,12.233333333333333,Neutral,0.87
368,12.266666666666667,Neutral,0.95
369,12.3,Neutral,0.94
370,12.333333333333334,Neutral,0.93
371,12.366666666666667,Neutral,0.98
372,12.4,Neutral,0.98
373,12.433333333333334,Neutral,0.99
374,12.466666666666667,Neutral,0.99
375,12.5,Neutral,0.99
376,12.533333333333333,Neutral,0.98
377,12.566666666666666,Neutral,0.99
378,12.6,Neutral,0.99
379,12.633333333333333,Neutral,1.0
380,12.666666666666666,Neutral,0.93
381,12.7,Neutral,1.0
382,12.733333333333333,Neutral,1.0
383,12.766666666666667,Neutral,1.0
384,12.8,Neutral,0.99
