frame,timestamp,stroke,confidence
163,5.433333333333334,Neutral,0.97
164,5.466666666666667,Neutral,0.97
165,5.5,Neutral,0.99
166,5.533333333333333,Neutral,0.97
167,5.566666666666666,Neutral,1.0
168,5.6,Neutral,1.0
169,5.633333333333334,Neutral,1.0
170,5.666666666666667,Neutral,0.99
171,5.7,Neutral,1.0
172,5.733333333333333,Neutral,1.0
173,5.766666666666667,Neutral,1.0
174,5.8,Neutral,1.0
175,5.833333333333333,Neutral,0.97
176,5.866666666666666,Neutral,0.98
177,5.9,Neutral,1.0
178,5.933333333333334,Neutral,1.0
179,5.966666666666667,Neutral,1.0
180,6.0,Neutral,0.99
181,6.033333333333333,Neutral,0.98
182,6.066666666666666,Neutral,0.97
183,6.1,Neutral,0.98
184,6.133333333333334,Neutral,1.0
185,6.166666666666667,Neutral,1.0
186,6.2,Neutral,1.0
187,6.233333333333333,Neutral,1.0
188,6.266666666666667,Neutral,0.97
189,6.3,Neutral,0.99
190,6.333333333333333,Neutral,1.0
191,6.366666666666666,Neutral,1.0
192,6.4,Neutral,0.98
193,6.433333333333334,Neutral,1.0
194,6.466666666666667,Neutral,1.0
195,6.5,Neutral,0.98
196,6.533333333333333,Neutral,1.0
197,6.566666666666666,Neutral,0.99
198,6.6,Neutral,1.0
199,6.633333333333334,Neutral,0.99
200,6.666666666666667,Neutral,0.99
201,6.7,Neutral,0.99
202,6.733333333333333,Neutral,0.99
203,6.766666666666667,Neutral,0.99
204,6.8,Neutral,0.97
205,6.833333333333333,Neutral,0.99
206,6.866666666666666,Neutral,0.98
207,6.9,Neutral,1.0
208,6.933333333333334,Neutral,0.99
209,6.966666666666667,Neutral,1.0
210,7.0,Neutral,0.98
211,7.033333333333333,Neutral,1.0
212,7.066666666666666,Neutral,0.99
213,7.1,Neutral,1.0
214,7.133333333333334,Neutral,1.0
215,7.166666666666667,Neutral,0.98
216,7.2,Neutral,0.99
217,7.233333333333333,Neutral,0.98
218,7.266666666666667,Neutral,0.97
219,7.3,Neutral,1.0
220,7.333333333333333,Neutral,0.99
221,7.366666666666666,Neutral,0.99
222,7.4,Neutral,0.99
223,7.433333333333334,Neutral,1.0
224,7.466666666666667,Neutral,0.99
225,7.5,Neutral,1.0
226,7.533333333333333,Neutral,0.98
227,7.566666666666666,Neutral,0.97
228,7.6,Neutral,0.9
229,7.633333333333334,Neutral,0.97
230,7.666666666666667,Neutral,1.0
231,7.7,Neutral,0.98
232,7.733333333333333,Neutral,1.0
233,7.766666666666667,Neutral,1.0
234,7.8,Neutral,0.98
235,7.833333333333333,Neutral,0.98
236,7.866666666666666,Neutral,0.97
237,7.9,Neutral,0.97
238,7.933333333333334,Neutral,1.0
239,7.966666666666667,Neutral,1.0
240,8.0,Neutral,1.0
241,8.033333333333333,Neutral,1.0
242,8.066666666666666,Neutral,1.0
243,8.1,Neutral,1.0
244,8.133333333333333,Neutral,1.0
245,8.166666666666666,Neutral,1.0
246,8.2,Neutral,0.97
247,8.233333333333333,Neutral,0.97
248,8.266666666666667,Neutral,0.99
249,8.3,Neutral,0.99
250,8.333333333333334,Neutral,0.99
251,8.366666666666667,Neutral,0.98
252,8.4,Neutral,0.96
253,8.433333333333334,Neutral,0.94
254,8.466666666666667,Neutral,0.89
255,8.5,Neutral,0.91
256,8.533333333333333,Neutral,1.0
257,8.566666666666666,Neutral,1.0
258,8.6,Neutral,1.0
259,8.633333333333333,Neutral,0.99
260,8.666666666666666,Neutral,1.0
261,8.7,Neutral,1.0
262,8.733333333333333,Neutral,1.0
263,8.766666666666667,Neutral,1.0
264,8.8,Neutral,0.99
265,8.833333333333334,Neutral,0.99
266,8.866666666666667,Neutral,0.97
267,8.9,Neutral,0.99
268,8.933333333333334,Neutral,0.98
269,8.966666666666667,Neutral,0.97
270,9.0,Neutral,0.98
271,9.033333333333333,Neutral,0.99
272,9.066666666666666,Neutral,0.99
273,9.1,Neutral,0.99
274,9.133333333333333,Neutral,1.0
275,9.166666666666666,Neutral,1.0
276,9.2,Neutral,0.97
277,9.233333333333333,Neutral,0.98
278,9.266666666666667,Neutral,0.97
279,9.3,Neutral,0.98
280,9.333333333333334,Neutral,0.98
281,9.366666666666667,Neutral,1.0
282,9.4,Neutral,1.0
283,9.433333333333334,Neutral,0.98
284,9.466666666666667,Neutral,0.99
285,9.5,Neutral,0.99
286,9.533333333333333,Neutral,1.0
287,9.566666666666666,Neutral,1.0
288,9.6,Neutral,1.0
289,9.633333333333333,Neutral,1.0
290,9.666666666666666,Neutral,1.0
291,9.7,Neutral,0.99
292,9.733333333333333,Neutral,1.0
293,9.766666666666667,Neutral,0.99
294,9.8,Neutral,0.97
295,9.833333333333334,Neutral,0.99
296,9.866666666666667,Neutral,0.99
297,9.9,Neutral,1.0
298,9.933333333333334,Neutral,1.0
299,9.966666666666667,Neutral,0.98
300,10.0,Neutral,0.98
301,10.033333333333333,Neutral,0.99
302,10.066666666666666,Neutral,1.0
303,10.1,Neutral,0.98
304,10.133333333333333,Neutral,0.93
305,10.166666666666666,Neutral,0.93
306,10.2,Neutral,0.98
307,10.233333333333333,Neutral,0.97
308,10.266666666666667,Neutral,0.96
309,10.3,Neutral,1.0
310,10.333333333333334,Neutral,0.98
311,10.366666666666667,Neutral,0.98
312,10.4,Neutral,0.99
313,10.433333333333334,Neutral,0.98
314,10.466666666666667,Neutral,0.94
315,10.5,Neutral,0.96
316,10.533333333333333,Neutral,1.0
317,10.566666666666666,Neutral,1.0
318,10.6,Neutral,1.0
319,10.633333333333333,Neutral,0.99
320,10.666666666666666,Neutral,1.0
321,10.7,Neutral,0.99
322,10.733333333333333,Neutral,0.99
323,10.766666666666667,Neutral,0.99
324,10.8,Neutral,0.99
325,10.833333333333334,Neutral,0.93
326,10.866666666666667,Neutral,0.9
327,10.9,Neutral,0.91
328,10.933333333333334,Neutral,0.78
329,10.966666666666667,Neutral,0.87
330,11.0,Neutral,0.68
331,11.033333333333333,Neutral,0.77
332,11.066666666666666,Neutral,0.83
333,11.1,Neutral,0.95
334,11.133333333333333,Neutral,0.95
335,11.166666666666666,Neutral,0.96
336,11.2,Neutral,0.99
337,11.233333333333333,Neutral,0.96
338,11.266666666666667,Neutral,0.98
339,11.3,Neutral,0.97
340,11.333333333333334,Neutral,0.98
341,11.366666666666667,Neutral,0.97
342,11.4,Neutral,0.99
343,11.433333333333334,Neutral,0.98
344,11.466666666666667,Neutral,0.98
345,11.5,Neutral,0.98
346,11.533333333333333,Neutral,0.98
347,11.566666666666666,Neutral,0.97
348,11.6,Neutral,1.0
349,11.633333333333333,Neutral,1.0
350,11.666666666666666,Neutral,0.98
351,11.7,Neutral,0.95
352,11.733333333333333,Neutral,0.97
353,11.766666666666667,Neutral,0.95
354,11.8,Neutral,0.95
355,11.833333333333334,Neutral,1.0
356,11.866666666666667,Neutral,1.0
357,11.9,Neutral,0.99
358,11.933333333333334,Neutral,1.0
359,11.966666666666667,Neutral,1.0
360,12.0,Neutral,1.0
361,12.033333333333333,Neutral,1.0
362,12.066666666666666,Neutral,1.0
363,12.1,Neutral,1.0
364,12.133333333333333,Neutral,1.0
365,12.166666666666666,Neutral,0.99
366,12.2,Neutral,1.0
367,12.233333333333333,Neutral,1.0
368,12.266666666666667,Neutral,1.0
369,12.3,Neutral,1.0
370,12.333333333333334,Neutral,1.0
371,12.366666666666667,Neutral,1.0
372,12.4,Neutral,1.0
373,12.433333333333334,Neutral,1.0
374,12.466666666666667,Neutral,1.0
375,12.5,Neutral,0.99
376,12.533333333333333,Neutral,1.0
377,12.566666666666666,Neutral,1.0
378,12.6,Neutral,1.0
379,12.633333333333333,Neutral,1.0
380,12.666666666666666,Neutral,1.0
381,12.7,Neutral,1.0
382,12.733333333333333,Neutral,1.0
383,12.766666666666667,Neutral,0.99
384,12.8,Neutral,0.99
385,12.833333333333334,Neutral,0.94
386,12.866666666666667,Neutral,0.97
387,12.9,Neutral,0.96
388,12.933333333333334,Neutral,0.94
389,12.966666666666667,Neutral,0.96
390,13.0,Neutral,0.98
391,13.033333333333333,Neutral,0.97
392,13.066666666666666,Neutral,0.93
393,13.1,Neutral,0.97
394,13.133333333333333,Neutral,0.96
395,13.166666666666666,Neutral,0.99
396,13.2,Neutral,0.99
397,13.233333333333333,Neutral,0.94
398,13.266666666666667,Neutral,0.96
399,13.3,Neutral,0.99
400,13.333333333333334,Neutral,0.96
401,13.366666666666667,Neutral,0.97
402,13.4,Neutral,0.99
403,13.433333333333334,Neutral,0.99
404,13.466666666666667,Neutral,0.99
405,13.5,Neutral,0.98
406,13.533333333333333,Neutral,1.0
407,13.566666666666666,Neutral,1.0
408,13.6,Neutral,0.98
409,13.633333333333333,Neutral,0.99
410,13.666666666666666,Neutral,1.0
411,13.7,Neutral,1.0
412,13.733333333333333,Neutral,1.0
413,13.766666666666667,Neutral,0.99
414,13.8,Neutral,0.99
415,13.833333333333334,Neutral,0.99
416,13.866666666666667,Neutral,0.99
417,13.9,Neutral,0.97
418,13.933333333333334,Neutral,0.97
419,13.966666666666667,Neutral,1.0
420,14.0,Neutral,1.0
421,14.033333333333333,Neutral,1.0
422,14.066666666666666,Neutral,1.0
423,14.1,Neutral,1.0
424,14.133333333333333,Neutral,1.0
425,14.166666666666666,Neutral,0.99
426,14.2,Neutral,1.0
427,14.233333333333333,Neutral,1.0
428,14.266666666666667,Neutral,0.99
429,14.3,Neutral,0.99
430,14.333333333333334,Neutral,1.0
431,14.366666666666667,Neutral,1.0
432,14.4,Neutral,0.99
433,14.433333333333334,Neutral,0.99
434,14.466666666666667,Neutral,1.0
435,14.5,Neutral,1.0
436,14.533333333333333,Neutral,0.97
437,14.566666666666666,Neutral,0.99
438,14.6,Neutral,0.99
439,14.633333333333333,Neutral,1.0
440,14.666666666666666,Neutral,0.99
441,14.7,Neutral,1.0
442,14.733333333333333,Neutral,0.98
443,14.766666666666667,Neutral,0.98
444,14.8,Neutral,0.97
445,14.833333333333334,Neutral,0.96
446,14.866666666666667,Neutral,0.97
447,14.9,Neutral,0.99
448,14.933333333333334,Neutral,0.99
449,14.966666666666667,Neutral,0.99
450,15.0,Neutral,0.99
451,15.033333333333333,Neutral,0.96
452,15.066666666666666,Neutral,0.95
453,15.1,Neutral,0.98
454,15.133333333333333,Neutral,0.99
455,15.166666666666666,Neutral,0.96
456,15.2,Neutral,0.99
457,15.233333333333333,Neutral,1.0
458,15.266666666666667,Neutral,1.0
459,15.3,Neutral,1.0
460,15.333333333333334,Neutral,1.0
461,15.366666666666667,Neutral,1.0
462,15.4,Neutral,0.99
